Code,Name,Close,Location,Industry,List_date,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE18_20,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,,
605339.SH, 南侨食品,23.77,上海,食品饮料,0000-00-00,0.92,0.9,0.83,0.77,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0.883333333,0,7.4794,是,1,26.90943396,29.89038873,-999,3.399484931,-1.857372264,3.178062411,10173004162,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,0
605358.SH, 立昂微,45.17,浙江,电子,2020-09-11,1.46,0.55,0.36,0.5,0.29,0.18,0.12,0,0,0,0,0,0,0,0,0,0,0.79,0.1,16.4923,是,1,57.17721519,41.90072976,6.9,3.193608198,-3.195767533,2.738853889,30573240376,0,0,1,0,0,0,0,0,120.4
605366.SH, 宏柏新材,16.59,江西,化工,2020-08-12,0.5,0.44,0.63,0.7,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.523333333,0,5.2447,是,1,31.70063694,0,-999,2.90562007,3412.111002,3.163193319,7238532210,0,0,1,0,0,0,0,0,12.2
605368.SH, 蓝天燃气,12.99,河南,公用事业,2021-01-29,0,0,0.82,0.75,0.54,0.35,0.54,0.5738,0.5149,0,0,0.7767,0.6301,0.4655,0,0,0,0.273333333,0.487933333,6.2867,是,1,47.52439024,54.96797992,-0.439814182,0.861383459,7.788950676,2.066266881,6428183857,0,0,0,0,0,0,0,0,0
605369.SH, 拱东医疗,103.72,浙江,医药生物,2020-09-16,2.77,3.48,1.89,1.43,0.91,0,0,0,0,0,0,0,0,0,0,0,0,2.713333333,0,12.3263,是,1,38.22604423,49.97808428,-999,3.885779482,-1.965500468,8.414528285,11681684886,0,0,1,0,0,0,0,0,57.75
605376.SH, 博迁新材,50.64,江苏,有色金属,2020-12-08,0.91,0.81,0.68,0.55,0.28,0.21,0,0,0,0,0,0,0,0,0,0,0,0.8,0.07,6.0699,是,1,63.3,21.99831305,10.42857143,5.280405487,-3.506297908,8.342806307,13247424000,0,0,1,0,0,0,0,0,47
605377.SH, 华旺科技,22.78,浙江,轻工制造,2020-12-28,1.57,1.7,1.12,0.82,1.08,0,0,0.7,0.31,0,0,0,0,0,0,0,0,1.463333333,0.233333333,8.8756,是,1,15.56719818,38.50503893,5.271428571,2.000396937,-7.988717843,2.566587048,7568460003,0,0,1,0,0,0,0,0,19.97
605378.SH, 野马电池,23.98,浙江,电气设备,2021-04-12,0.62,1.19,1.23,1.05,0.54,0,0,0,0,0,0,0,0,0,0,0,0,1.013333333,0,8.5304,是,1,23.66447368,61.53614058,-999,4.688581399,-261.9267029,2.811122573,3197493200,0,0,1,0,0,0,0,0,0
605388.SH, 均瑶健康,15.29,湖北,食品饮料,2020-08-18,0.34,0.56,0.84,0.78,1.13,3.49,0,0,0,0,0,0,0,0,0,0,0,0.58,1.163333333,4.5097,是,1,26.36206897,64.3591241,-0.501432665,5.025427626,-1.960008368,3.390469433,6574700000,0,0,1,0,0,0,0,0,22.38
605389.SH, 长龄液压,32.52,江苏,机械设备,2021-03-22,2.21,3.23,2.33,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0,18.3076,是,1,12.55598456,0,-999,5.668239233,-2.254788992,1.776311477,4431395035,0,1,1,0,0,0,0,1,0
605398.SH, 新炬网络,31.11,上海,计算机,2021-01-21,1.19,2.43,2.37,2.03,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.996666667,0,16.406,是,1,15.58096828,0,-999,4.553715527,-1.183717217,1.896257467,2591384976,0,0,1,0,0,0,0,0,0
605399.SH, 晨光新材,37.92,江西,化工,2020-08-04,2.92,0.81,0.86,1,0.13,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,8.8371,是,1,24.78431373,0,-999,6.573115017,-1.760407115,4.291000441,9110393760,0,0,1,0,0,0,0,0,17.73
605488.SH, 福莱新材,14.7,浙江,化工,0000-00-00,1.19,1.34,1.14,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223333333,0,8.4539,是,1,12.01634877,0,-999,2.38133127,32.43581946,1.738842428,2598437048,0,1,1,#VALUE!,0,#VALUE!,#VALUE!,1,0
605499.SH, 东鹏饮料,203.79,广东,食品饮料,0000-00-00,3.112,2.26,1.63,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,2.334,0,10.595,是,1,87.31362468,100.5926091,-999,0.83497904,3.983534235,19.2345446,81518037900,1,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,0
605500.SH, 森林包装,10.86,浙江,轻工制造,2020-12-22,1.41,1.47,1.13,1.79,1.53,0,0,0,0,0,0,0,0,0,0,0,0,1.336666667,0,11.4409,是,1,8.124688279,0,-999,4.726646413,-12.38816073,0.949226022,3214560000,0,1,1,0,1,0,0,1,19.66
688001.SH, 华兴源创,32.04,江苏,机械设备,2019-07-22,0.72,0.64,0.47,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,7.8477,是,1,52.52459016,0,-999,4.187625118,-9.859488521,4.082724875,14116558933,0,0,1,0,0,0,0,0,39.4
688002.SH, 睿创微纳,44.34,山东,电子,2019-07-22,1.0279,1.3104,0.4928,0.3725,0.2326,0.0379,0,0,0,0,0,0,0,0,0,0,0,0.9437,0.012633333,7.8313,是,1,46.98527074,0,73.69920844,3.186885554,-7.158877193,5.661895215,19776693075,0,0,1,0,0,0,0,0,111
688003.SH, 天准科技,38.9,江苏,机械设备,2019-07-22,0.7055,0.56,0.503,0.66,0.37,0.23,0,0,0,0,0,0,0,0,0,0,0,0.5895,0.076666667,7.9539,是,1,65.98812553,113.3263946,6.689130435,2.215683544,3.497608961,4.890682558,7573868900,0,0,1,0,0,0,0,0,30.16
688004.SH, 博汇科技,32.54,北京,计算机,2020-06-12,0.87,0.93,1.1951,1.3107,0.7671,0.534,0,0,0,0,0,0,0,0,0,0,0,0.998366667,0.178,13.1714,是,1,32.59323562,10.05080801,4.608801498,7.002506237,-2.865441359,2.470504274,1848272000,0,0,1,0,0,0,0,0,46.69
688005.SH, 容百科技,69.55,浙江,化工,2019-07-22,2.01,0.48,0.21,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,12.1172,是,1,77.27777778,10.08161873,-999,1.101692132,1.632707251,5.739774865,31358931081,0,0,0,0,0,0,0,0,51.54
688006.SH, 杭可科技,49.16,浙江,机械设备,2019-07-22,0.58,0.92,0.77,0.8,0.5,1.78,1.14,0,0,0,0,0,0,0,0,0,0,0.756666667,0.973333333,7.0074,是,1,64.969163,0,-0.22260274,1.642102832,-28.81436211,7.01544082,21157696809,0,0,0,0,0,0,0,0,83.03
688007.SH, 光峰科技,26.59,广东,电子,2019-07-22,0.51,0.25,0.45,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403333333,0,5.3849,是,1,65.92561983,0,-999,2.616646793,-8.223100726,4.937881855,12154489435,0,0,1,0,0,0,0,0,18.55
688008.SH, 澜起科技,57.62,上海,电子,2019-07-22,0.73,0.97,0.88,0.87,0.46,0.12,0,0,0,0,0,0,0,0,0,0,0,0.86,0.04,7.4168,是,1,67,0,20.5,16.97484222,-1.610323544,7.768849099,65460822484,1,0,1,0,0,0,0,0,82.88
688009.SH, 中国通号,5.51,北京,机械设备,2019-07-22,0.3,0.34,0.38,0.38,0.37,0.35,0,0,0,0,0,0,0,0,0,0,0,0.34,0.116666667,3.8488,是,1,16.20588235,0,1.914285714,1.479651178,-4.044414123,1.431615049,58349902690,1,0,0,0,1,0,0,0,5.86
688010.SH, 福光股份,22.97,福建,电子,2019-07-22,0.3,0.33,0.7038,0.8,0.8,0.63,0,0,0,0,0,0,0,0,0,0,0,0.4446,0.21,11.5526,是,1,51.66441745,0,1.117142857,1.958033019,4.297167633,1.988297007,3527777231,0,0,0,0,0,0,0,0,28.27
688011.SH, 新光光电,26.77,黑龙江,国防军工,2019-07-22,0.018,0.242,0.708,0.97,0.54,0.89,0,0,0,0,0,0,0,0,0,0,0,0.322666667,0.296666667,12.3073,-,0,82.96487603,0,0.087640449,10.99399474,-3.977726428,2.175131832,2677000000,0,0,1,0,0,0,0,0,51.2
688012.SH, 中微公司,119.19,上海,机械设备,2019-07-22,1.76,0.92,0.37,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.016666667,0,22.6209,-,0,117.2360656,0,-999,5.340269864,-1.802349857,5.269021126,73450179571,1,0,1,0,0,0,0,0,157.59
688013.SH, 天臣医疗,23.85,江苏,医药生物,2020-09-28,0.51,0.54,0.7,0.39,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,0,6.4016,是,1,40.88571429,0,-999,15.13999159,-7.036323635,3.725631092,1935561060,0,0,1,0,0,0,0,0,30.21
688015.SH, 交控科技,22.88,北京,机械设备,2019-07-22,1.73,1.47,0.93,0.55,0.37,0.45,0,0,0,0,0,0,0,0,0,0,0,1.376666667,0.15,12.254,是,1,16.61985472,30.21093421,8.177777778,1.649072251,-3.098909255,1.867145422,4300146411,0,0,0,0,0,0,0,0,37.54
688016.SH, 心脉医疗,191.6,上海,医药生物,2019-07-22,4.39,2.98,2.31,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,3.226666667,0,20.7603,是,1,59.38016529,0,-999,9.000868017,-1.07597516,9.229153721,13791012965,0,0,1,0,0,0,0,0,251.2
688017.SH, 绿的谐波,121.23,江苏,机械设备,2020-08-28,1.57,0.8177,0.65,0.72,0.54,0,0,0,0,0,0,0,0,0,0,0,0,1.012566667,0,15.2551,是,1,119.7254502,0,-999,7.331884503,-3.119217405,7.946850561,20437363157,0,0,1,0,0,0,0,0,146.5
688018.SH, 乐鑫科技,110,上海,电子,2019-07-22,2.4566,1.3006,2.3196,1.5647,2.1558,0.0343,0,0,0,0,0,0,0,0,0,0,0,2.0256,0.011433333,22.7425,是,1,54.30489731,64.87141214,176.1661808,8.35765603,-5.290792919,4.836759371,8853287300,0,0,1,0,0,0,0,0,148.63
688019.SH, 安集科技,212.47,上海,电子,2019-07-22,2.35,2.9,1.45,1.13,1,0,0,0,0,0,0,0,0,0,0,0,0,2.233333333,0,22.5695,是,1,95.1358209,13.57276425,-999,2.998010626,-3.924478335,9.414032212,15871857451,0,0,1,0,0,0,0,0,297.8
688020.SH, 方邦股份,73.11,广东,电子,2019-07-22,0.47,1.49,1.88,1.95,1.6,1.34,0.71,0,0,0,0,0,0,0,0,0,0,1.28,0.683333333,20.3191,是,1,57.1171875,39.64779009,0.873170732,4.268545477,-4.978959345,3.598092435,5864189655,0,0,1,0,0,0,0,0,95.21
688021.SH, 奥福环保,30.19,山东,化工,2019-11-06,0.85,1.04,0.85,0.82,1.03,0.12,0,0,0,0,0,0,0,0,0,0,0,0.913333333,0.04,12.1219,是,1,33.05474453,30.52603444,21.83333333,1.955486064,23.52751824,2.490533662,2333191401,0,0,0,0,0,0,0,0,61.33
688022.SH, 瀚川智能,63.79,江苏,机械设备,2019-07-22,0.56,0.41,0.79,0.87,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.586666667,0,8.6233,-,0,108.7329545,0,-999,1.251944323,1.205993449,7.397400067,6923542697,0,0,0,0,0,0,0,0,33.2
688023.SH, 安恒信息,172.48,浙江,计算机,2019-11-05,0.18,1.81,1.62,1.52,1.07,0,0,0,0,0,0,0,0,0,0,0,0,1.203333333,0,39.3794,-,0,143.3351801,0,-999,3.039855592,-2.770077524,4.379955002,13595976610,0,0,1,0,0,0,0,0,260.1
688025.SH, 杰普特,56.1,广东,电子,2019-10-31,0.99,0.48,0.88,1.41,1.38,0.32,0.31,0.03,0,0,0,0,0,0,0,0,0,0.783333333,0.22,18.5957,是,1,71.61702128,30.52444903,2.560606061,3.213090991,-9.813245451,3.016826471,5263152381,0,0,1,0,0,0,0,0,43.71
688026.SH, 洁特生物,24.83,广东,化工,2020-01-22,1.71,1.22,0.88,0.75,0.58,0.63,0.32,0.12,0,0,0,0,0,0,0,0,0,1.27,0.356666667,9.7182,是,1,19.5511811,0,2.560747664,3.94919249,-4.723100746,2.554999897,3485217263,0,0,1,0,0,0,0,0,47.78
688027.SH, 国盾量子,137.86,安徽,通信,2020-07-09,-0.46,0,0,1.21,1.24,0.99,0,0,0,0,0,0,0,0,0,0,0,-0.153333333,0.33,20.8168,-,0,10000,0,-1.464646465,8.093844509,-2.4831742,6.622535644,11059256031,0,0,1,0,0,0,0,0,235.68
688028.SH, 沃尔德,35.43,北京,机械设备,2019-07-22,0.68,0.62,0.88,1.1,0.97,0.7,0,0,0,0,0,0,0,0,0,0,0,0.726666667,0.233333333,10.7883,是,1,48.75688073,69.0541887,2.114285714,8.078757551,-2.683886607,3.284113345,3882453413,0,0,1,0,0,0,0,0,37.2
688029.SH, 南微医学,81.86,江苏,医药生物,2019-07-22,2.4029,1.9556,2.6657,1.927,1.0118,0.6563,0.3479,0.5856,1.7975,0,0,0,0,0,0,0,1,2.3414,0.529933333,22.0066,是,1,34.96198855,0,3.418291609,4.664956515,-2.331779935,3.719793153,15377189965,0,0,1,0,0,0,0,0,184.01
688030.SH, 山石网科,26.2,江苏,计算机,2019-09-30,0.4184,0.3342,0.6218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458133333,0,8.3633,是,1,57.18859139,0,-999,3.908063189,-3.622580602,3.132734686,4721996446,0,0,1,0,0,0,0,0,37.8
688033.SH, 天宜上佳,20.93,北京,机械设备,2019-07-22,0.39,0.25,0.64,0.66,0.55,0.81,0,0,0,0,0,0,0,0,0,0,0,0.426666667,0.27,5.7645,是,1,49.0546875,10.25869641,0.580246914,4.746005824,-6.395254496,3.630843959,11749442621,0,0,1,0,0,0,0,0,14.33
688036.SH, 传音控股,86.23,广东,电子,2019-09-30,4.86,3.35,2.42,0.91,0.94,0,0,0,0,0,0,0,0,0,0,0,0,3.543333333,0,17.4913,是,1,24.33584196,0,-999,1.875828108,-2.297614076,4.929879426,69324638681,1,0,0,0,0,0,0,0,152.14
688037.SH, 芯源微,217.9,辽宁,机械设备,2019-12-16,0.92,0.58,0.46,0.48,0.44,0.08,0,0,0,0,0,0,0,0,0,0,0,0.653333333,0.026666667,10.6617,是,1,333.5204082,32.63990306,23.5,1.534427846,1.513545729,20.43764128,20181549142,0,0,0,0,0,0,0,0,103.05
688039.SH, 当虹科技,70.5,浙江,计算机,2019-12-11,0.77,1.29,1.37,1.06,0.68,0,0,0,0,0,0,0,0,0,0,0,0,1.143333333,0,19.0759,是,1,61.66180758,0,-999,5.832624012,-1.844501569,3.695762716,5662313250,0,0,1,0,0,0,0,0,58.9
688050.SH, 爱博医疗,209.34,北京,医药生物,2020-07-29,1.63,1.08,0.85,0.28,-0.06,-0.02,0,0,0,0,0,0,0,0,0,0,0,1.186666667,-0.006666667,15.9203,是,1,176.4101124,0,-179,8.023889705,-4.513809163,13.1492497,22017692890,0,0,1,0,0,0,0,0,172.98
688051.SH, 佳华科技,37.01,北京,计算机,2020-03-20,0,0,2.12,1.28,0.72,1.36,0,0,0,0,0,0,0,0,0,0,0,0.706666667,0.453333333,17.1076,-,0,52.37264151,0,0.558823529,2.352861567,-15.03774642,2.163365989,2862131340,0,0,1,0,0,0,0,0,81.18
688055.SH, 龙腾光电,4.56,江苏,电子,2020-08-17,0.273,0.084,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145666667,0,1.3889,是,1,31.30434783,0,-999,1.386670253,-134.4477235,3.283173735,15200000304,0,0,0,0,0,0,0,0,8.38
688056.SH, 莱伯泰科,43.58,北京,机械设备,2020-09-02,1.04,1.17,1.23,1.2,0.98,0.91,0,0.59,0.81,1.15,0,0,0,0,0,0,0,1.146666667,0.5,11.7377,是,1,38.00581395,0,1.293333333,7.255018362,-1.647542493,3.712822785,2930162312,0,0,1,0,0,0,0,0,31.89
688057.SH, 金达莱,16.05,江西,机械设备,2020-11-11,1.3878,1.8176,1.2447,1.1408,0.7128,0.4298,0,1.57,0.76,0.49,0,0,0,0,0,0,0,1.483366667,0.6666,11.5407,是,1,10.81998157,72.05477503,1.225272527,8.403741285,-1.456088617,1.390730198,4429800000,0,1,1,0,1,0,0,1,32.98
688058.SH, 宝兰德,49.5,北京,计算机,2019-11-01,0.67,1.52,1.93,1.71,1.15,1.25,0.88,0,0,0,0,0,0,0,0,0,0,1.373333333,0.71,23.81,是,1,36.04368932,89.48341274,0.9342723,28.03563072,-1.43895139,2.078958421,2772000000,0,0,1,0,0,0,0,0,88.14
688059.SH, 华锐精密,154,湖南,机械设备,2021-02-08,3.85,2.7,2.18,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0,20.2055,是,1,52.9209622,32.52762369,-999,2.954506186,-6.359713965,7.621687164,6777235234,0,0,1,0,0,0,0,0,0
688060.SH, 云涌科技,58.44,江苏,计算机,2020-07-10,0.8719,1.4475,1.4544,0.9172,0.6708,0.66,0.55,0.37,-0.02,0,0,0,0,0,0,0,0,1.257933333,0.526666667,15.951,是,1,46.45715194,0,1.388481013,13.83611593,-11.52528711,3.663720143,3515666714,0,0,1,0,0,0,0,0,82.79
688063.SH, 派能科技,257.5,上海,电气设备,2020-12-30,2.04,2.36,1.32,0.41,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,1.906666667,0,19.1804,是,1,135.0524476,0,-999,2.790353539,-3.950532718,13.42516319,45223780748,0,0,1,0,0,0,0,0,258.62
688065.SH, 凯赛生物,65.8,上海,化工,2020-08-12,1.46,1.18,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0,25.5953,是,1,49.84848485,0,-999,9.35718329,-1.110489708,2.57078448,38379705231,0,0,1,0,0,0,0,0,85.05
688066.SH, 航天宏图,98.2,北京,计算机,2019-07-22,1.13,0.77,0.59,0.5,0.38,0.31,0,0,0,0,0,0,0,0,0,0,0,0.83,0.103333333,12.2631,是,1,118.313253,0,7.032258065,2.768283842,-7.795391479,8.007763127,18229482794,0,0,1,0,0,0,0,0,42.25
688068.SH, 热景生物,54.16,北京,医药生物,2019-09-30,35.14,1.8,0.67,1.03,0.64,0.65,0,0,0,0,0,0,0,0,0,0,0,12.53666667,0.216666667,45.7185,是,1,4.320127626,0,56.86153846,3.429330471,-3.119053733,1.184640791,4985459684,0,1,1,0,1,0,0,1,38.99
688069.SH, 德林海,28.77,江苏,公用事业,2020-07-22,1.83,3.8,2.25,1.89,1.53,0.39,0,0,0,0,0,0,0,0,0,0,0,2.626666667,0.13,24.9918,是,1,10.95304569,0,19.20512821,4.723533262,-9.41402392,1.151177586,2393767572,0,1,1,0,1,0,0,1,63.78
688070.SH, 纵横股份,45.93,四川,国防军工,2021-02-10,-0.27,0.62,0.6,0.4,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0.316666667,0,7.9384,-,0,145.0421053,0,-999,4.058013194,-2.473399747,5.785800665,4022549400,0,0,1,0,0,0,0,0,0
688076.SH, 诺泰生物,31.1,江苏,医药生物,0000-00-00,0.6,0.77,0.3,0.32,0.37,0,-0.6,0,0,0,0,0,0,0,0,0,0,0.556666667,-0.2,8.4968,是,1,55.86826347,0,-3.783333333,4.009146502,-3.527781038,3.660201488,6630016180,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,0
688077.SH, 大地熊,47.49,安徽,有色金属,2020-07-22,1.9,0.76,0.97,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,13.113,是,1,39.24793388,34.74987387,-999,1.551668741,2.980062048,3.621596889,3836147220,0,0,0,0,0,0,0,0,38.54
688078.SH, 龙软科技,43.43,北京,计算机,2019-12-30,0.86,0.72,0.89,0.59,0.41,0.06,0,0.17,0.57,0.8,0.44,0,0,0,0,0,0,0.823333333,0.076666667,8.0154,是,1,52.74898785,30.05958309,9.739130435,5.108387779,-2.533207607,5.418319735,3101336300,0,0,1,0,0,0,0,0,27.48
688079.SH, 美迪凯,11.16,浙江,电子,2021-03-02,0.26,0.48,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793333333,0,3.9309,是,1,14.06722689,29.96138896,-999,4.018521421,-4.621592999,2.839044494,4478880007,0,1,1,0,0,0,0,0,0
688080.SH, 映翰通,52,北京,通信,2020-02-12,2,0.8,1.32,1.18,0.86,0.66,0,0.14,0.21,0.24,0.24,0,0,0,0,0,0,1.373333333,0.266666667,14.2402,是,1,37.86407767,0,4.15,6.541523231,-1.604368451,3.651634106,2733770832,0,0,1,0,0,0,0,0,54.7
688081.SH, 兴图新科,23.53,湖北,国防军工,2020-01-06,-0.62,0.45,0.94,0.81,0.63,0.09,0,0,0,0,0,0,0,0,0,0,0,0.256666667,0.03,9.112,-,0,91.67532468,0,7.555555556,7.051295078,-2.772570768,2.582309043,1731808000,0,0,1,0,0,0,0,0,30.29
688083.SH, 中望软件,199.15,广东,计算机,2021-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4017,是,1,10000,34.03666394,-999,12.10682941,-5.743906726,4.386399628,17261310915,0,0,1,0,0,0,0,0,0
688085.SH, 三友医疗,30.69,上海,医药生物,2020-04-09,0.91,0.63,0.64,0.4,0.22,0.02,0,0,0,0,0,0,0,0,0,0,0,0.726666667,0.006666667,8.2103,是,1,42.23394495,20.05189071,108,4.897814586,-3.481614122,3.73798765,6931853627,0,0,1,0,0,0,0,0,38.76
688086.SH, 紫晶存储,2.91,广东,计算机,2020-02-26,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,8.2288,-,0,15.31578947,0,-999,2.491830766,-9.048391958,0.35363601,554010173.7,0,0,1,0,1,0,0,1,39.15
688088.SH, 虹软科技,28.42,浙江,计算机,2019-07-22,0.35,0.62,0.55,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506666667,0,6.2614,是,1,56.09210526,0,-999,6.725443082,-3.657360446,4.538921008,11538520000,0,0,1,0,0,0,0,0,69.92
688089.SH, 嘉必优,49,湖北,食品饮料,2019-12-19,1.07,1.09,1.31,1.08,0.73,0,0.43,0,0,0,0,0,0,0,0,0,0,1.156666667,0.143333333,11.5085,是,1,42.36311239,0,7.069767442,16.59354147,-2.052327719,4.257722553,5880000000,0,0,1,0,0,0,0,0,39.6
688090.SH, 瑞松科技,28.18,广东,机械设备,2020-02-17,0.41,0.77,1.21,1.14,1.02,0.63,0,0,0,0,0,0,0,0,0,0,0,0.796666667,0.21,14.0473,是,1,35.37238494,36.40800703,2.793650794,2.01055576,-33.95312774,2.00607946,1898221370,0,0,1,0,0,0,0,0,39.86
688092.SH, 爱科科技,27.43,浙江,机械设备,2021-03-19,0.96,1.12,1.01,0.89,0.71,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,8.8124,是,1,26.63106796,30.01002118,-999,5.332170657,-2.642825378,3.112659434,1626564191,0,0,1,0,0,0,0,0,0
688093.SH, 世华科技,20.61,江苏,电子,2020-09-30,1.07,0.92,0.63,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873333333,0,7.2547,是,1,23.59923664,11.20027113,-999,4.514528799,-6.617683746,2.840916923,4968502988,0,0,1,0,0,0,0,0,24.81
688095.SH, 福昕软件,100.03,福建,计算机,2020-09-08,0.9626,2.9478,2.0536,1.0661,0.7113,0.3125,0,0.7609,0.3469,0.2983,0,0,0,0,0,0,0,1.988,0.3578,59.0592,是,1,50.31690141,0,4.556176635,11.2759323,-4.94608344,1.693724263,6622216269,0,0,1,0,0,0,0,0,242
688096.SH, 京源环保,13.33,江苏,公用事业,2020-04-09,0.52,0.63,0.77,0.7,0.4,0.26,0,0.16,0,0,0,0,0,0,0,0,0,0.64,0.14,7.3939,是,1,20.828125,0,3.571428571,2.592587952,12.54106043,1.802837474,1439580015,0,0,1,0,0,0,0,0,18.94
688097.SH, 博众精工,30.47,江苏,机械设备,0000-00-00,0.503,0.665,0.796,0.897,0.223,0,0,0,0,0,0,0,0,0,0,0,0,0.654666667,0,5.9589,-,0,46.54276986,0,-999,1.508529082,1.306099788,5.113359848,13537997421,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,0
688098.SH, 申联生物,8.29,上海,农林牧渔,2019-10-28,0.27,0.31,0.21,0.26,0.3,0.77,0.88,0,0,0,0,0,0,0,0,0,0,0.263333333,0.55,3.6014,是,1,31.48101266,0,-0.521212121,6.460536172,-39.57732836,2.301882601,3404238760,0,0,1,0,0,0,0,0,16.09
688099.SH, 晶晨股份,76.6,上海,电子,2019-08-08,1.95,0.28,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,9.4246,-,0,87.04545455,0,-999,3.816673694,-1.638179981,8.127665896,31674090808,0,0,1,0,0,0,0,0,78.73
688100.SH, 威胜信息,27.8,湖南,通信,2020-01-21,0.68,0.56,0.48,0.39,0.34,0.28,0,0,0,0,0,0,0,0,0,0,0,0.573333333,0.093333333,5.2052,是,1,48.48837209,38.07457894,5.142857143,3.042714666,-2.032517663,5.340813033,13900000000,0,0,1,0,0,0,0,0,22.11
688101.SH, 三达膜,14.27,陕西,公用事业,2019-11-15,0.74,0.66,1.07,0.72,0.74,0.51,0.43,0.33,0,0,0,0,0,0,0,0,0,0.823333333,0.423333333,10.2865,是,1,17.33198381,31.07472439,0.94488189,2.824741393,-3.19351827,1.38725514,4764467600,0,0,1,0,1,0,0,0,16.97
688106.SH, 金宏气体,20.19,江苏,化工,2020-06-16,0.34,0.47,0.49,0.38,0.22,0.09,0.86,0.77,1.02,0.73,0,0,0,0,0,0,1,0.433333333,0.573333333,5.5339,是,1,46.59230769,71.82318567,-0.244186047,1.887328514,-56.79220704,3.648421547,9805334070,0,0,0,0,0,0,0,0,30.4
688108.SH, 赛诺医疗,6.09,天津,医药生物,2019-10-30,-0.32,0.05,0.24,0.25,0.29,0.14,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.046666667,2.263,-,0,10000,0,-1.214285714,4.654456442,-1.761801551,2.691117985,2496900000,0,0,1,0,0,0,0,0,13.47
688109.SH, 品茗股份,35.01,浙江,计算机,2021-03-30,1.23,2.39,1.82,1.37,0.82,0.76,0,0,0,0,0,0,0,0,0,0,0,1.813333333,0.253333333,16.7319,是,1,19.30698529,52.04954469,6.157894737,8.806611023,-5.489223249,2.092410306,1903633740,0,0,1,0,0,0,0,0,0
688111.SH, 金山办公,299,北京,计算机,2019-11-18,2.2587,1.9,1.09,0.86,0.6,0.48,-0.41,0.04,0,0,0,0,0,0,0,0,0,1.749566667,0.036666667,16.7452,是,1,170.8994608,30.99148126,46.71545455,3.833895529,35.72705217,17.85586317,1.38E+11,1,0,1,0,0,0,0,0,411
688113.SH, 联测科技,46.8,江苏,机械设备,2021-05-06,1.31,1.52,1.29,0.79,0.64,0,0,0,0,0,0,0,0,0,0,0,0,1.373333333,0,10.7733,是,1,34.0776699,0,-999,3.060602544,-4.34953277,4.344072847,2981160000,0,0,1,0,0,0,0,0,0
688116.SH, 天奈科技,71.37,江苏,化工,2019-09-25,1.27,0.46,0.58,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,8.539,是,1,92.68831169,0,-999,2.916572385,11.95125881,8.35812156,16595028837,0,0,1,0,0,0,0,0,62
688118.SH, 普元信息,22.82,上海,计算机,2019-12-04,0.416,0.329,0.695,0.719,0.634,0.673,0.642,0.573,-0.006,0,0,0,0,0,0,0,0,0.48,0.629333333,9.6988,是,1,47.54166667,0,-0.237288136,6.481710119,-1.778256859,2.352868396,2177028000,0,0,1,0,0,0,0,0,26.29
